1689621285933;[510, 1, 0, 0, 0, 0]
1689621285978;[516, 1, 0, 0, 0, 0]
1689621285979;[508, 1, 0, 0, 0, 0]
1689621285980;[508, 0, 0, 0, 0, 0]
1689621285981;[508, 1, 0, 0, 0, 0]
1689621286002;[506, 1, 0, 0, 0, 0]
1689621286003;[513, 1, 0, 0, 0, 0]
1689621286004;[516, 1, 0, 0, 0, 0]
1689621286004;[506, 1, 0, 0, 0, 0]
1689621286043;[518, 1, 0, 0, 0, 0]
1689621286044;[496, 1, 0, 0, 0, 0]
1689621286045;[489, 1, 0, 0, 0, 0]
1689621286046;[476, 1, 0, 0, 0, 0]
1689621286072;[491, 1, 0, 0, 0, 0]
1689621286073;[476, 1, 0, 0, 0, 0]
1689621286073;[499, 1, 0, 0, 0, 0]
1689621286083;[385, 0, 0, 0, 0, 0]
1689621286152;[507, 1, 0, 0, 0, 0]
1689621286154;[548, 1, 0, 0, 0, 0]
1689621286225;[530, 1, 0, 0, 0, 0]
1689621286226;[462, 1, 0, 0, 0, 0]
1689621286306;[616, 2, 0, 0, 0, 0]
1689621286308;[549, 1, 0, 0, 0, 0]
1689621286310;[489, 1, 0, 0, 0, 0]
1689621286311;[412, 1, 0, 0, 0, 0]
1689621286314;[518, 1, 0, 0, 0, 0]
1689621286333;[524, 1, 0, 0, 0, 0]
1689621286335;[503, 1, 0, 0, 0, 0]
1689621286339;[603, 2, 0, 0, 0, 0]
1689621286341;[479, 1, 0, 0, 0, 0]
1689621286342;[556, 1, 0, 0, 0, 0]
1689621286343;[548, 1, 0, 0, 0, 0]
1689621286345;[562, 1, 0, 0, 0, 0]
1689621286346;[414, 1, 0, 0, 0, 0]
1689621286347;[485, 1, 0, 0, 0, 0]
1689621286348;[537, 1, 0, 0, 0, 0]
1689621286350;[527, 1, 0, 0, 0, 0]
1689621286351;[527, 1, 0, 0, 0, 0]
1689621286352;[467, 1, 0, 0, 0, 0]
1689621286353;[486, 0, 0, 0, 0, 0]
1689621286355;[542, 1, 0, 0, 0, 0]
1689621286356;[539, 1, 0, 0, 0, 0]
1689621286357;[506, 1, 0, 0, 0, 0]
1689621286391;[490, 1, 0, 0, 0, 0]
1689621286392;[526, 1, 0, 0, 0, 0]
1689621286393;[549, 1, 0, 0, 0, 0]
1689621286393;[591, 2, 0, 0, 0, 0]
1689621286437;[489, 0, 0, 0, 0, 0]
1689621286438;[604, 2, 0, 0, 0, 0]
1689621286440;[457, 1, 0, 0, 0, 0]
1689621286443;[494, 1, 0, 0, 0, 0]
1689621286445;[513, 1, 0, 0, 0, 0]
1689621286446;[500, 1, 0, 0, 0, 0]
1689621286479;[596, 2, 0, 0, 0, 0]
1689621286480;[486, 1, 0, 0, 0, 0]
1689621286482;[472, 1, 0, 0, 0, 0]
1689621286483;[548, 1, 0, 0, 0, 0]
1689621286516;[508, 1, 0, 0, 0, 0]
1689621286517;[591, 2, 0, 0, 0, 0]
1689621286518;[409, 0, 0, 0, 0, 0]
1689621286519;[483, 1, 0, 0, 0, 0]
1689621286571;[523, 1, 0, 0, 0, 0]
1689621286572;[530, 1, 0, 0, 0, 0]
1689621286573;[493, 1, 0, 0, 0, 0]
1689621286573;[383, 0, 0, 0, 0, 0]
1689621286609;[561, 1, 0, 0, 0, 0]
1689621286610;[417, 0, 0, 0, 0, 0]
1689621286610;[417, 1, 0, 0, 0, 0]
1689621286611;[560, 1, 0, 0, 0, 0]
1689621286641;[468, 1, 0, 0, 0, 0]
1689621286642;[519, 1, 0, 0, 0, 0]
1689621286643;[396, 0, 0, 0, 0, 0]
1689621286643;[571, 1, 0, 0, 0, 0]
1689621286673;[551, 1, 0, 0, 0, 0]
1689621286674;[583, 2, 0, 0, 0, 0]
1689621286675;[528, 1, 0, 0, 0, 0]
1689621286683;[456, 1, 0, 0, 0, 0]
1689621286712;[568, 2, 0, 0, 0, 0]
1689621286713;[533, 1, 0, 0, 0, 0]
1689621286713;[507, 1, 0, 0, 0, 0]
1689621286747;[478, 1, 0, 0, 0, 0]
1689621286748;[612, 2, 0, 0, 0, 0]
1689621286748;[536, 1, 0, 0, 0, 0]
1689621286773;[429, 1, 0, 0, 0, 0]
1689621286782;[519, 1, 0, 0, 0, 0]
1689621286783;[553, 1, 0, 0, 0, 0]
1689621286783;[521, 1, 0, 0, 0, 0]
1689621286865;[502, 1, 0, 0, 0, 0]
1689621286866;[585, 2, 0, 0, 0, 0]
1689621286867;[563, 2, 0, 0, 0, 0]
1689621286933;[412, 1, 0, 0, 0, 0]
1689621286934;[544, 1, 0, 0, 0, 0]
1689621287000;[551, 1, 0, 0, 0, 0]
1689621287001;[534, 1, 0, 0, 0, 0]
1689621287027;[475, 1, 0, 0, 0, 0]
1689621287028;[442, 1, 0, 0, 0, 0]
1689621287029;[527, 1, 0, 0, 0, 0]
1689621287029;[540, 1, 0, 0, 0, 0]
1689621287064;[559, 1, 0, 0, 0, 0]
1689621287065;[525, 1, 0, 0, 0, 0]
1689621287065;[524, 1, 0, 0, 0, 0]
1689621287066;[281, 0, 0, 0, 0, 0]
1689621287066;[514, 1, 0, 0, 0, 0]
1689621287067;[537, 1, 0, 0, 0, 0]
1689621287067;[472, 1, 0, 0, 0, 0]
1689621287068;[401, 1, 0, 0, 0, 0]
1689621287068;[504, 1, 0, 0, 0, 0]
1689621287069;[564, 1, 0, 0, 0, 0]
1689621287069;[539, 1, 0, 0, 0, 0]
1689621287070;[449, 1, 0, 0, 0, 0]
1689621287070;[423, 0, 0, 0, 0, 0]
1689621287071;[558, 1, 0, 0, 0, 0]
1689621287071;[498, 1, 0, 0, 0, 0]
1689621287072;[490, 1, 0, 0, 0, 0]
1689621287072;[518, 1, 0, 0, 0, 0]
1689621287094;[536, 1, 0, 0, 0, 0]
1689621287120;[547, 1, 0, 0, 0, 0]
1689621287120;[476, 1, 0, 0, 0, 0]
1689621287121;[476, 1, 0, 0, 0, 0]
1689621287172;[523, 1, 0, 0, 0, 0]
1689621287173;[513, 1, 0, 0, 0, 0]
1689621287174;[502, 1, 0, 0, 0, 0]
1689621287174;[527, 1, 0, 0, 0, 0]
1689621287175;[515, 1, 0, 0, 0, 0]
1689621287213;[514, 1, 0, 0, 0, 0]
1689621287214;[510, 1, 0, 0, 0, 0]
1689621287215;[510, 1, 0, 0, 0, 0]
1689621287216;[511, 1, 0, 0, 0, 0]
1689621287216;[509, 1, 0, 0, 0, 0]
1689621287247;[511, 1, 0, 0, 0, 0]
1689621287248;[512, 1, 0, 0, 0, 0]
1689621287249;[508, 1, 0, 0, 0, 0]
1689621287274;[510, 1, 0, 0, 0, 0]
1689621287275;[508, 1, 0, 0, 0, 0]
1689621287276;[512, 1, 0, 0, 0, 0]
1689621287280;[511, 0, 0, 0, 0, 0]
1689621287281;[514, 1, 0, 0, 0, 0]
1689621287307;[513, 1, 0, 0, 0, 0]
1689621287317;[513, 1, 0, 0, 0, 0]
1689621287318;[508, 1, 0, 0, 0, 0]
1689621287318;[504, 1, 0, 0, 0, 0]
1689621287351;[512, 1, 0, 0, 0, 0]
1689621287352;[512, 1, 0, 0, 0, 0]
1689621287352;[514, 1, 0, 0, 0, 0]
1689621287387;[512, 1, 0, 0, 0, 0]
1689621287388;[511, 1, 0, 0, 0, 0]
1689621287389;[505, 1, 0, 0, 0, 0]
1689621287414;[506, 0, 0, 0, 0, 0]
1689621287447;[514, 1, 0, 0, 0, 0]
1689621287448;[523, 1, 0, 0, 0, 0]
1689621287448;[510, 1, 0, 0, 0, 0]
1689621287473;[513, 1, 0, 0, 0, 0]
1689621287474;[512, 1, 0, 0, 0, 0]
1689621287475;[507, 1, 0, 0, 0, 0]
1689621287475;[512, 1, 0, 0, 0, 0]
1689621287476;[516, 0, 0, 0, 0, 0]
1689621287511;[510, 1, 0, 0, 0, 0]
1689621287512;[513, 1, 0, 0, 0, 0]
1689621287514;[512, 1, 0, 0, 0, 0]
1689621287556;[508, 1, 0, 0, 0, 0]
1689621287557;[510, 1, 0, 0, 0, 0]
1689621287558;[514, 1, 0, 0, 0, 0]
1689621287612;[510, 1, 0, 0, 0, 0]
1689621287625;[510, 1, 0, 0, 0, 0]
1689621287678;[512, 1, 0, 0, 0, 0]
1689621287679;[512, 1, 0, 0, 0, 0]
1689621287746;[517, 1, 0, 0, 0, 0]
1689621287747;[510, 1, 0, 0, 0, 0]
1689621287755;[508, 1, 0, 0, 0, 0]
1689621287757;[511, 1, 0, 0, 0, 0]
1689621287759;[511, 1, 0, 0, 0, 0]
1689621287807;[512, 1, 0, 0, 0, 0]
1689621287809;[511, 1, 0, 0, 0, 0]
1689621287809;[511, 1, 0, 0, 0, 0]
1689621287810;[512, 1, 0, 0, 0, 0]
1689621287811;[510, 1, 0, 0, 0, 0]
1689621287812;[511, 1, 0, 0, 0, 0]
1689621287812;[509, 1, 0, 0, 0, 0]
1689621287813;[511, 1, 0, 0, 0, 0]
1689621287815;[508, 1, 0, 0, 0, 0]
1689621287816;[510, 1, 0, 0, 0, 0]
1689621287817;[510, 1, 0, 0, 0, 0]
1689621287818;[509, 1, 0, 0, 0, 0]
1689621287818;[510, 1, 0, 0, 0, 0]
1689621287819;[511, 1, 0, 0, 0, 0]
1689621287820;[511, 1, 0, 0, 0, 0]
1689621287820;[510, 1, 0, 0, 0, 0]
1689621287821;[509, 1, 0, 0, 0, 0]
1689621287822;[508, 1, 0, 0, 0, 0]
1689621287833;[509, 1, 0, 0, 0, 0]
1689621287835;[511, 1, 0, 0, 0, 0]
1689621287837;[510, 0, 0, 0, 0, 0]
1689621287868;[507, 1, 0, 0, 0, 0]
1689621287896;[510, 1, 0, 0, 0, 0]
1689621287897;[508, 1, 0, 0, 0, 0]
1689621287897;[512, 1, 0, 0, 0, 0]
1689621287898;[512, 1, 0, 0, 0, 0]
1689621287931;[506, 1, 0, 0, 0, 0]
1689621287932;[510, 1, 0, 0, 0, 0]
1689621287933;[510, 0, 0, 0, 0, 0]
1689621287933;[508, 1, 0, 0, 0, 0]
1689621287962;[513, 1, 0, 0, 0, 0]
1689621287963;[511, 1, 0, 0, 0, 0]
1689621287963;[508, 1, 0, 0, 0, 0]
1689621287963;[509, 1, 0, 0, 0, 0]
1689621287990;[508, 1, 0, 0, 0, 0]
1689621287991;[510, 1, 0, 0, 0, 0]
1689621287992;[511, 1, 0, 0, 0, 0]
1689621288026;[509, 1, 0, 0, 0, 0]
1689621288027;[512, 1, 0, 0, 0, 0]
1689621288027;[510, 1, 0, 0, 0, 0]
1689621288062;[510, 1, 0, 0, 0, 0]
1689621288063;[507, 1, 0, 0, 0, 0]
1689621288092;[511, 1, 0, 0, 0, 0]
1689621288093;[509, 1, 0, 0, 0, 0]
1689621288094;[513, 1, 0, 0, 0, 0]
1689621288095;[508, 1, 0, 0, 0, 0]
1689621288129;[510, 1, 0, 0, 0, 0]
1689621288130;[512, 1, 0, 0, 0, 0]
1689621288130;[510, 1, 0, 0, 0, 0]
1689621288131;[508, 1, 0, 0, 0, 0]
1689621288164;[509, 1, 0, 0, 0, 0]
1689621288165;[510, 1, 0, 0, 0, 0]
1689621288165;[511, 1, 0, 0, 0, 0]
1689621288200;[510, 1, 0, 0, 0, 0]
1689621288201;[512, 1, 0, 0, 0, 0]
1689621288202;[509, 1, 0, 0, 0, 0]
1689621288203;[511, 1, 0, 0, 0, 0]
1689621288230;[511, 1, 0, 0, 0, 0]
1689621288231;[510, 1, 0, 0, 0, 0]
1689621288231;[511, 1, 0, 0, 0, 0]
1689621288274;[510, 1, 0, 0, 0, 0]
1689621288276;[509, 1, 0, 0, 0, 0]
1689621288277;[508, 1, 0, 0, 0, 0]
1689621288277;[510, 1, 0, 0, 0, 0]
1689621288279;[513, 0, 0, 0, 0, 0]
1689621288344;[511, 1, 0, 0, 0, 0]
1689621288345;[507, 1, 0, 0, 0, 0]
1689621288411;[509, 1, 0, 0, 0, 0]
1689621288412;[509, 1, 0, 0, 0, 0]
1689621288478;[511, 1, 0, 0, 0, 0]
1689621288479;[511, 1, 0, 0, 0, 0]
1689621288520;[509, 1, 0, 0, 0, 0]
1689621288521;[509, 0, 0, 0, 0, 0]
1689621288522;[510, 1, 0, 0, 0, 0]
1689621288523;[511, 1, 0, 0, 0, 0]
1689621288524;[510, 1, 0, 0, 0, 0]
1689621288524;[510, 1, 0, 0, 0, 0]
1689621288525;[512, 1, 0, 0, 0, 0]
1689621288525;[511, 1, 0, 0, 0, 0]
1689621288526;[507, 1, 0, 0, 0, 0]
1689621288526;[509, 1, 0, 0, 0, 0]
1689621288526;[512, 1, 0, 0, 0, 0]
1689621288527;[510, 1, 0, 0, 0, 0]
1689621288527;[512, 1, 0, 0, 0, 0]
1689621288528;[511, 1, 0, 0, 0, 0]
1689621288528;[516, 1, 0, 0, 0, 0]
1689621288529;[515, 1, 0, 0, 0, 0]
1689621288529;[511, 1, 0, 0, 0, 0]
1689621288529;[519, 1, 0, 0, 0, 0]
1689621288530;[517, 1, 0, 0, 0, 0]
1689621288576;[472, 1, 0, 0, 0, 0]
1689621288577;[512, 1, 0, 0, 0, 0]
1689621288578;[516, 1, 0, 0, 0, 0]
1689621288578;[467, 1, 0, 0, 0, 0]
1689621288615;[479, 1, 0, 0, 0, 0]
1689621288616;[534, 1, 0, 0, 0, 0]
1689621288617;[521, 1, 0, 0, 0, 0]
1689621288617;[551, 1, 0, 0, 0, 0]
1689621288652;[460, 1, 0, 0, 0, 0]
1689621288653;[467, 1, 0, 0, 0, 0]
1689621288655;[477, 1, 0, 0, 0, 0]
1689621288656;[429, 1, 0, 0, 0, 0]
1689621288669;[574, 2, 0, 0, 0, 0]
1689621288671;[462, 1, 0, 0, 0, 0]
1689621288672;[600, 2, 0, 0, 0, 0]
1689621288708;[529, 1, 0, 0, 0, 0]
1689621288711;[504, 1, 0, 0, 0, 0]
1689621288713;[531, 1, 0, 0, 0, 0]
1689621288752;[499, 0, 0, 0, 0, 0]
1689621288753;[472, 1, 0, 0, 0, 0]
1689621288753;[500, 1, 0, 0, 0, 0]
1689621288755;[512, 1, 0, 0, 0, 0]
1689621288755;[693, 3, 0, 0, 0, 0]
1689621288791;[545, 1, 0, 0, 0, 0]
1689621288792;[636, 2, 0, 0, 0, 0]
1689621288792;[452, 1, 0, 0, 0, 0]
1689621288837;[448, 0, 0, 0, 0, 0]
1689621288837;[554, 1, 0, 0, 0, 0]
1689621288838;[705, 3, 0, 0, 0, 0]
1689621288838;[600, 2, 0, 0, 0, 0]
1689621288861;[502, 1, 0, 0, 0, 0]
1689621288861;[505, 1, 0, 0, 0, 0]
1689621288862;[540, 1, 0, 0, 0, 0]
1689621288865;[438, 1, 0, 0, 0, 0]
1689621288902;[411, 1, 0, 0, 0, 0]
1689621288903;[472, 1, 0, 0, 0, 0]
1689621288905;[604, 2, 0, 0, 0, 0]
1689621288905;[517, 1, 0, 0, 0, 0]
1689621288949;[441, 1, 0, 0, 0, 0]
1689621288950;[731, 3, 0, 0, 0, 0]
1689621288951;[603, 2, 0, 0, 0, 0]
1689621288952;[546, 1, 0, 0, 0, 0]
1689621288978;[583, 2, 0, 0, 0, 0]
1689621288979;[594, 2, 0, 0, 0, 0]
1689621288980;[530, 1, 0, 0, 0, 0]
1689621288984;[408, 0, 0, 0, 0, 0]
1689621289018;[595, 2, 0, 0, 0, 0]
1689621289019;[494, 1, 0, 0, 0, 0]
1689621289020;[506, 1, 0, 0, 0, 0]
1689621289084;[515, 1, 0, 0, 0, 0]
1689621289085;[547, 1, 0, 0, 0, 0]
1689621289150;[607, 2, 0, 0, 0, 0]
1689621289151;[528, 1, 0, 0, 0, 0]
1689621289216;[616, 2, 0, 0, 0, 0]
1689621289217;[537, 1, 0, 0, 0, 0]
1689621289219;[534, 1, 0, 0, 0, 0]
1689621289220;[500, 1, 0, 0, 0, 0]
1689621289221;[559, 1, 0, 0, 0, 0]
1689621289222;[694, 2, 0, 0, 0, 0]
1689621289223;[621, 2, 0, 0, 0, 0]
1689621289224;[657, 2, 0, 0, 0, 0]
1689621289225;[518, 1, 0, 0, 0, 0]
1689621289226;[483, 0, 0, 0, 0, 0]
1689621289227;[481, 1, 0, 0, 0, 0]
1689621289228;[483, 1, 0, 0, 0, 0]
1689621289229;[497, 1, 0, 0, 0, 0]
1689621289230;[606, 2, 0, 0, 0, 0]
1689621289231;[451, 1, 0, 0, 0, 0]
1689621289275;[537, 1, 0, 0, 0, 0]
1689621289276;[591, 2, 0, 0, 0, 0]
1689621289277;[536, 0, 0, 0, 0, 0]
1689621289277;[511, 1, 0, 0, 0, 0]
1689621289278;[557, 1, 0, 0, 0, 0]
1689621289278;[454, 1, 0, 0, 0, 0]
1689621289336;[425, 1, 0, 0, 0, 0]
1689621289337;[662, 2, 0, 0, 0, 0]
1689621289340;[492, 1, 0, 0, 0, 0]
1689621289341;[396, 0, 0, 0, 0, 0]
1689621289343;[571, 2, 0, 0, 0, 0]
1689621289344;[545, 1, 0, 0, 0, 0]
1689621289346;[436, 1, 0, 0, 0, 0]
1689621289346;[566, 1, 0, 0, 0, 0]
1689621289389;[374, 0, 0, 0, 0, 0]
1689621289390;[494, 1, 0, 0, 0, 0]
1689621289390;[494, 1, 0, 0, 0, 0]
1689621289391;[513, 1, 0, 0, 0, 0]
1689621289431;[543, 1, 0, 0, 0, 0]
1689621289432;[501, 1, 0, 0, 0, 0]
1689621289432;[444, 1, 0, 0, 0, 0]
1689621289470;[529, 1, 0, 0, 0, 0]
1689621289471;[507, 1, 0, 0, 0, 0]
1689621289471;[478, 1, 0, 0, 0, 0]
1689621289472;[465, 1, 0, 0, 0, 0]
1689621289484;[534, 1, 0, 0, 0, 0]
1689621289486;[516, 1, 0, 0, 0, 0]
1689621289487;[505, 1, 0, 0, 0, 0]
1689621289520;[529, 1, 0, 0, 0, 0]
1689621289523;[499, 1, 0, 0, 0, 0]
1689621289523;[499, 1, 0, 0, 0, 0]
1689621289524;[517, 1, 0, 0, 0, 0]
1689621289556;[512, 1, 0, 0, 0, 0]
1689621289557;[511, 1, 0, 0, 0, 0]
1689621289558;[510, 1, 0, 0, 0, 0]
1689621289559;[516, 1, 0, 0, 0, 0]
1689621289593;[510, 1, 0, 0, 0, 0]
1689621289594;[511, 1, 0, 0, 0, 0]
1689621289596;[502, 1, 0, 0, 0, 0]
1689621289627;[512, 1, 0, 0, 0, 0]
1689621289629;[513, 1, 0, 0, 0, 0]
1689621289630;[515, 1, 0, 0, 0, 0]
1689621289653;[509, 1, 0, 0, 0, 0]
1689621289696;[511, 1, 0, 0, 0, 0]
1689621289697;[512, 1, 0, 0, 0, 0]
1689621289697;[511, 1, 0, 0, 0, 0]
1689621289702;[510, 0, 0, 0, 0, 0]
1689621289702;[512, 1, 0, 0, 0, 0]
1689621289703;[515, 1, 0, 0, 0, 0]
1689621289704;[512, 1, 0, 0, 0, 0]
1689621289777;[511, 1, 0, 0, 0, 0]
1689621289779;[510, 1, 0, 0, 0, 0]
1689621289844;[511, 1, 0, 0, 0, 0]
1689621289845;[511, 1, 0, 0, 0, 0]
1689621289912;[511, 1, 0, 0, 0, 0]
1689621289913;[511, 1, 0, 0, 0, 0]
1689621289956;[513, 1, 0, 0, 0, 0]
1689621289958;[508, 1, 0, 0, 0, 0]
1689621289958;[509, 0, 0, 0, 0, 0]
1689621289959;[509, 1, 0, 0, 0, 0]
1689621289960;[510, 1, 0, 0, 0, 0]
1689621289961;[511, 1, 0, 0, 0, 0]
1689621289962;[509, 1, 0, 0, 0, 0]
1689621289962;[511, 1, 0, 0, 0, 0]
1689621289963;[508, 1, 0, 0, 0, 0]
1689621289964;[512, 1, 0, 0, 0, 0]
1689621289965;[510, 1, 0, 0, 0, 0]
1689621289965;[509, 1, 0, 0, 0, 0]
1689621289967;[510, 1, 0, 0, 0, 0]
1689621289967;[511, 1, 0, 0, 0, 0]
1689621290003;[508, 1, 0, 0, 0, 0]
1689621290004;[510, 1, 0, 0, 0, 0]
1689621290005;[511, 1, 0, 0, 0, 0]
1689621290006;[511, 1, 0, 0, 0, 0]
1689621290006;[511, 1, 0, 0, 0, 0]
1689621290007;[511, 1, 0, 0, 0, 0]
1689621290008;[509, 1, 0, 0, 0, 0]
1689621290009;[510, 1, 0, 0, 0, 0]
1689621290009;[508, 1, 0, 0, 0, 0]
1689621290010;[509, 1, 0, 0, 0, 0]
1689621290064;[510, 1, 0, 0, 0, 0]
1689621290066;[509, 1, 0, 0, 0, 0]
1689621290067;[511, 1, 0, 0, 0, 0]
1689621290068;[510, 1, 0, 0, 0, 0]
1689621290069;[513, 1, 0, 0, 0, 0]
1689621290070;[511, 1, 0, 0, 0, 0]
1689621290071;[511, 1, 0, 0, 0, 0]
1689621290109;[510, 1, 0, 0, 0, 0]
1689621290110;[511, 1, 0, 0, 0, 0]
1689621290111;[511, 1, 0, 0, 0, 0]
1689621290161;[510, 0, 0, 0, 0, 0]
1689621290163;[511, 1, 0, 0, 0, 0]
1689621290164;[508, 1, 0, 0, 0, 0]
1689621290165;[510, 1, 0, 0, 0, 0]
